mode,scheme,h,compute_dtype,input_quantization,execution_kind,weight_dtype,weight_sha256,target_jv_rms,derivative_rms,derivative_reason,error,error_reason,absolute_error_rms,absolute_error_reason
low_precision_compute_fp32,one_sided,1.778279410038923e-05,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.1138362103565237,,0.12632726837236705,,0.014046809278514448,
low_precision_compute_fp32,one_sided,3.1622776601683795e-05,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11128192384582418,,0.07500532673663862,,0.008340127457174445,
low_precision_compute_fp32,one_sided,5.623413251903491e-05,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11149754597753954,,0.04017733753528087,,0.004467470918575166,
low_precision_compute_fp32,one_sided,0.0001,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11108229759417226,,0.024375816931293832,,0.0027104397637459344,
low_precision_compute_fp32,one_sided,0.00017782794100389227,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11125295510734208,,0.012014764196960931,,0.0013359673123269301,
low_precision_compute_fp32,one_sided,0.00031622776601683794,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11114040302070503,,0.007658286491716596,,0.0008515539925416253,
low_precision_compute_fp32,one_sided,0.0005623413251903491,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.1111844187665683,,0.0031279076129927643,,0.0003478039400884694,
low_precision_compute_fp32,one_sided,0.001,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11118716504755363,,0.0023502278804032697,,0.0002613307738101407,
low_precision_compute_fp32,one_sided,0.0017782794100389228,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119672685009356,,0.0010200883077705225,,0.00011342749741297672,
low_precision_compute_fp32,one_sided,0.0031622776601683794,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119912167491584,,0.0007759653435441917,,8.628253684211258e-05,
low_precision_compute_fp32,one_sided,0.005623413251903491,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119461384026884,,0.0004294356322968678,,4.775058070987191e-05,
low_precision_compute_fp32,one_sided,0.01,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119313760246209,,0.0003854379581327838,,4.2858312036259883e-05,
low_precision_compute_fp32,one_sided,0.01778279410038923,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119113387420565,,0.0005921782391230361,,6.584654992561643e-05,
low_precision_compute_fp32,one_sided,0.03162277660168379,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11118805291406457,,0.0010451429136043898,,0.00011621341429561922,
low_precision_compute_fp32,one_sided,0.05623413251903491,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11118163037275546,,0.0018707640765182254,,0.00020801737048955186,
low_precision_compute_fp32,one_sided,0.1,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11117434271648863,,0.0033288765239089064,,0.00037015043739599217,
low_precision_compute_fp32,centered,1e-07,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.7532350210005271,,6.712664602928491,,0.7464066993836531,
low_precision_compute_fp32,centered,1.7782794100389227e-07,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.4871856197304696,,4.351132599884733,,0.48381897719777583,
low_precision_compute_fp32,centered,3.162277660168379e-07,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.3230333247032798,,2.687469462778745,,0.29882994757877845,
low_precision_compute_fp32,centered,5.62341325190349e-07,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.22030660745837397,,1.6867307848003226,,0.18755400907150305,
low_precision_compute_fp32,centered,1e-06,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.17416027850167312,,1.1128444389655991,,0.12374140430811788,
low_precision_compute_fp32,centered,1.778279410038923e-06,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.14085425269051347,,0.6722653060376481,,0.07475173539443525,
low_precision_compute_fp32,centered,3.162277660168379e-06,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11532291220876159,,0.3952515266411589,,0.04394952003081931,
low_precision_compute_fp32,centered,5.623413251903491e-06,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11002204819378993,,0.1739298940330768,,0.01933992621540194,
low_precision_compute_fp32,centered,1e-05,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11080617707334596,,0.10693614913303748,,0.011890637003428859,
low_precision_compute_fp32,centered,1.778279410038923e-05,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.1126375084904826,,0.0696537393087522,,0.00774506410382753,
low_precision_compute_fp32,centered,3.1622776601683795e-05,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119611021315066,,0.030250150195713976,,0.0033636292141860148,
low_precision_compute_fp32,centered,5.623413251903491e-05,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11145807084058447,,0.01882682480943805,,0.0020934262319252995,
low_precision_compute_fp32,centered,0.0001,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11106453767399622,,0.011217173749481776,,0.0012472801979576038,
low_precision_compute_fp32,centered,0.00017782794100389227,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11114010520603236,,0.00659996927456056,,0.0007338756773441537,
low_precision_compute_fp32,centered,0.00031622776601683794,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.1111732552525591,,0.003614816245299196,,0.0004019451621871723,
low_precision_compute_fp32,centered,0.0005623413251903491,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11118231270120722,,0.0018669950899729258,,0.0002075982825455376,
low_precision_compute_fp32,centered,0.001,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119211682397405,,0.0011926804848889706,,0.00013261867779851519,
low_precision_compute_fp32,centered,0.0017782794100389228,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119107308784099,,0.0006124199626272927,,6.80973041229969e-05,
low_precision_compute_fp32,centered,0.0031622776601683794,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119567426125562,,0.00039964141459384835,,4.443764836304695e-05,
low_precision_compute_fp32,centered,0.005623413251903491,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119494637448223,,0.00018782865433515221,,2.0885382217787464e-05,
low_precision_compute_fp32,centered,0.01,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119535975165684,,0.00013333540899196762,,1.4826071079619558e-05,
low_precision_compute_fp32,centered,0.01778279410038923,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119405089812158,,5.461148972886136e-05,,6.072459180987612e-06,
low_precision_compute_fp32,centered,0.03162277660168379,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119478873579279,,3.6769747745535086e-05,,4.0885680538755095e-06,
low_precision_compute_fp32,centered,0.05623413251903491,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119411753383356,,2.234265866758706e-05,,2.4843651661448697e-06,
low_precision_compute_fp32,centered,0.1,float32,none,rounding_simulation,float32,ca1d40b2eb41642f2e1a5431279c63c11a393aedb89400c2599a7eac9da5dda9,0.11119380209433122,0.11119606488490565,,3.0003947185502287e-05,,3.3362529653935075e-06,
